timestamp,ifHCInOctets,ifHCOutOctets,ifInErrors,ifOutErrors,ifInUcastPackets,ifOutUcastPackets
1707991200,3361.9661209,2710.8019896,0.0,0.0,4.4675973012,4.6239386665
1707991500,6287.9386919,5679.0913773,0.0,0.0,14.943003261,15.09868844
1707991800,7964.094027,7337.4757626,0.0,0.0,20.676136533,20.863487715
1707992100,3979.3676271,3346.4377089,0.0,0.0,6.6821082064,6.8800346267
1707992400,3313.9291787,3013.7782032,0.0,0.0,4.5565710803,4.8559417011
1707992700,3330.9084432,3042.5278149,0.0,0.0,4.4942328808,4.7902548374
1707993000,3398.1982331,2801.0359073,0.0,0.0,4.5024521869,4.6810766778
1707993300,3315.0411602,2739.0478781,0.0,0.0,4.6642164852,4.7921485649
1707993600,3282.5868373,2640.8868309,0.0,0.0,4.3357520264,4.5163446484
1707993900,3379.3747932,2728.4259564,0.0,0.0,4.4771637717,4.6562226799
1707994200,3264.0632917,2669.6203055,0.0,0.0,4.481222781,4.6187999536
1707994500,3380.9608673,4025.7835975,0.0,0.0,5.3461046359,5.6884402684
1707994800,3503.0834179,4557.7445342,0.0,0.0,5.2668707997,6.0680335197
1707995100,3287.0975797,2891.5046537,0.0,0.0,4.505430039,4.778176584
1707995400,3310.0186344,2667.524235,0.0,0.0,4.3823084033,4.5770192588
1707995700,3352.6124232,2707.3300054,0.0,0.0,4.458263759,4.6722872319
1707996000,3289.8044956,2711.9351609,0.0,0.0,4.5483300055,4.6993069795
1707996300,3308.3934771,2658.4582489,0.0,0.0,4.3719121232,4.5271432052
1707996600,3358.605709,2704.5043453,0.0,0.0,4.4164480621,4.6217654112
1707996900,3298.7773428,2700.5720839,0.0,0.0,4.6024515538,4.7326309787
1707997200,3284.7555205,2642.6455349,0.0,0.0,4.3289196393,4.4897624822
1707997500,3336.7439537,2694.3790392,0.0,0.0,4.4428527659,4.6265513892
1707997800,3306.0200687,2699.3489442,0.0,0.0,4.4823693121,4.6513175005
1707998100,3286.9397822,2655.4623905,0.0,0.0,4.3709866559,4.5629300626
1707998400,3339.3082651,2690.354496,0.0,0.0,4.4048104447,4.5756236351
1707998700,3314.9308264,2705.2846085,0.0,0.0,4.5570666548,4.7279390467
1707999000,3249.2866442,2617.4611082,0.0,0.0,4.2948205486,4.4793234294
1707999300,4526.683855,3904.0710852,0.0,0.0,8.5445989784,8.7950037846
1707999600,9250.5667812,8667.0992787,0.0,0.0,25.360846556,25.451862853
1707999900,4088.404238,3460.4856649,0.0,0.0,7.1886291353,7.3467425806
1708000200,3366.8519913,3340.109527,0.0,0.0,4.640582697,5.0639914288
1708000500,3342.8589876,2819.2561967,0.0,0.0,4.5549759298,4.7544138028
1708000800,3258.9948573,2927.5848869,0.0,0.0,4.3927495874,4.6617571484
1708001100,3363.9213817,3062.4628489,0.0,0.0,4.5801307259,4.8799651432
1708001400,3326.9562364,2775.5490139,0.0,0.0,4.6046197353,4.733770822
1708001700,3248.0436068,2622.6224199,0.0,0.0,4.3354923416,4.4968699258
1708002000,3331.8606536,2679.1824062,0.0,0.0,4.3954935561,4.5306159331
1708002300,3304.566246,2687.6476729,0.0,0.0,4.4290627497,4.5807549479
1708002600,3251.7005781,2619.5928376,0.0,0.0,4.2932636956,4.4574740378
1708002900,5298.6173892,4651.9429771,0.0,0.0,11.106268712,11.243258632
1708003200,16137.31292,15556.406802,0.0,0.0,49.330847749,49.546181548
1708003500,8082.3626863,7449.9768653,0.0,0.0,21.124415207,21.313179046
1708003800,3739.927944,3083.9914597,0.0,0.0,5.8392912417,6.004430569
1708004100,3281.4481499,2686.7157214,0.0,0.0,4.4987641172,4.6333317419
1708004400,3276.2252645,2636.605216,0.0,0.0,4.2936975714,4.4563306495
1708004700,3329.04939,2990.8745403,0.0,0.0,4.5382773342,4.8063527916
1708005000,3331.2381987,2767.1536078,0.0,0.0,4.5514958805,4.6943253342
1708005300,3288.4962513,2814.5290715,0.0,0.0,4.4494614944,4.6480763807
1708005600,3292.4273217,2685.4592893,0.0,0.0,4.3496542341,4.564606624
1708005900,15608.476794,15309.774053,0.0,0.0,47.539632923,47.740451555
1708006200,7125.7883291,6539.5785705,0.0,0.0,17.792669004,17.943137199
1708006500,3615.9036839,2973.3858252,0.0,0.0,5.4389081388,5.6116759177
1708006800,3308.6785317,2701.1832706,0.0,0.0,4.4849694986,4.6230995627
1708007100,4940.2990032,4302.5907057,0.0,0.0,10.031770302,10.203505195
1708007400,12975.209755,12346.710538,0.0,0.0,38.191749448,38.289355209
1708007700,17186.169385,16569.1258,0.0,0.0,53.000764816,53.098800997
1708008000,13743.327792,13115.366956,0.0,0.0,40.904359984,41.030858606
1708008300,4540.9770847,3893.2562868,0.0,0.0,8.7172226038,8.8466334559
1708008600,3321.6327034,2731.1500031,0.0,0.0,4.5821076042,4.6682686244
1708008900,6568.4686578,6242.6080062,0.0,0.0,15.753221803,16.00760226
1708009200,3907.9378541,3317.0062859,0.0,0.0,6.4782567327,6.6705426717
1708009500,3389.6404433,3065.7538229,0.0,0.0,4.7456870445,4.974464733
1708009800,3286.1258789,2694.0739732,0.0,0.0,4.3618769688,4.5539942232
1708010100,3689.9101062,3067.3530132,0.0,0.0,5.7098410386,5.8838032437
1708010400,3418.730522,2805.8234298,0.0,0.0,4.7416428448,4.8927541095
1708010700,5279.3702872,4756.2670743,0.0,0.0,11.119244524,11.303012995
1708011000,3687.1354892,3664.6439878,0.0,0.0,5.6848637506,6.0826418576
1708011300,3678.9729294,3265.8432998,0.0,0.0,5.5123852058,5.7554510517
1708011600,3327.3176833,2709.6439385,0.0,0.0,4.4566014093,4.6177437823
1708011900,3361.5471485,2710.9175899,0.0,0.0,4.4816072515,4.634495133
1708012200,3238.3671158,2630.1572196,0.0,0.0,4.3143325998,4.4768573237
1708012500,3284.6806783,2650.5169606,0.0,0.0,4.3765876858,4.5366328256
1708012800,3334.5073738,2687.8167628,0.0,0.0,4.4012507555,4.5515604302
1708013100,3280.3653584,2821.6119691,0.0,0.0,4.4662099368,4.684251199
1708013400,3290.2315012,2858.2119756,0.0,0.0,4.5021975587,4.7322613653
1708013700,3350.4038225,2725.8650777,0.0,0.0,4.4847948566,4.6360226174
1708014000,3267.6892855,2660.3595332,0.0,0.0,4.4412928527,4.572678033
1708014300,3258.1693579,2627.7727443,0.0,0.0,4.3088056304,4.5024180921
1708014600,3375.9698211,2712.6193527,0.0,0.0,4.4321703085,4.608937587
1708014900,3224.8007916,2612.6070485,0.0,0.0,4.3172043763,4.4821360044
1708015200,3295.1753199,2651.2878894,0.0,0.0,4.3261464492,4.5160298594
1708015500,3337.7566451,2685.2612415,0.0,0.0,4.4440812673,4.5902002944
1708015800,3301.2628296,2679.2345179,0.0,0.0,4.4543092257,4.5949675082
1708016100,3271.0161404,2633.1045709,0.0,0.0,4.3464219952,4.5217976506
1708016400,3366.9824937,2711.1752175,0.0,0.0,4.4479820032,4.6188015735
1708016700,3253.7065401,2645.4936181,0.0,0.0,4.496738388,4.607331584
1708017000,3318.5251588,2672.7369894,0.0,0.0,4.4336430607,4.5755534986
1708017300,3332.3731319,2682.9138156,0.0,0.0,4.4405408198,4.6128102766
1708017600,3326.8017167,2768.6929009,0.0,0.0,4.4643563457,4.7166302043
1708017900,3187.8106846,2583.1870782,0.0,0.0,4.2308688148,4.4161984424
1708018200,3224.5986342,2599.5426117,0.0,0.0,4.2439673139,4.4381671311
1708018500,3161.7492482,2577.6380555,0.0,0.0,4.3081038738,4.4928921542
1708018800,3148.7678668,2538.824418,0.0,0.0,4.1418532166,4.3317900191
1708019100,3220.1287897,2594.6700753,0.0,0.0,4.3057196283,4.4586266121
1708019400,3164.0897461,2577.9453822,0.0,0.0,4.3315358162,4.4305421631
1708019700,3156.6153827,2551.0236625,0.0,0.0,4.2261827734,4.3814950457
1708020000,3250.0255826,2614.0314215,0.0,0.0,4.3026624801,4.4595854197
1708020300,3128.4445128,2539.6363304,0.0,0.0,4.2002119656,4.4033472913
1708020600,3179.2180902,2561.7871678,0.0,0.0,4.2139027926,4.3883713606
1708020900,3223.7353368,2599.2408943,0.0,0.0,4.3143333111,4.4695466966
1708021200,3154.3565201,2575.6530285,0.0,0.0,4.336510969,4.4400559648
1708021500,3137.2179702,2540.4224533,0.0,0.0,4.1669271624,4.3414701353
1708021800,3247.0615732,2606.3221663,0.0,0.0,4.2592814408,4.4215576081
1708022100,3132.2148145,2545.9740609,0.0,0.0,4.2868393534,4.4284772952
1708022400,3168.330485,2554.0193756,0.0,0.0,4.1809832126,4.3383667595
1708022700,3224.3397958,2603.9498262,0.0,0.0,4.3113128396,4.4916706812
1708023000,3129.3041715,2539.869039,0.0,0.0,4.1853908606,4.4020243015
1708023300,3171.7647575,2557.3742992,0.0,0.0,4.2371812639,4.4096160263
1708023600,3232.7932424,2605.9200315,0.0,0.0,4.2877576284,4.4658577542
1708023900,3152.8502171,2564.5100556,0.0,0.0,4.3115588158,4.4367376047
1708024200,3141.5453705,2532.1199776,0.0,0.0,4.1759291724,4.3611937563
1708024500,3236.7207273,2607.0917168,0.0,0.0,4.3337474823,4.4948566083
1708024800,3182.1541984,2627.7424732,0.0,0.0,4.5226439968,4.6512018194
1708025100,3183.200505,2570.2493569,0.0,0.0,4.2397077142,4.4304347201
1708025400,3183.0262267,2575.646821,0.0,0.0,4.2023125963,4.4204755724
1708025700,3116.5074991,2533.4756117,0.0,0.0,4.1894386993,4.3801548083
1708026000,3184.9451541,2564.4119332,0.0,0.0,4.1832336281,4.3858321631
1708026300,3201.2391149,2591.5088043,0.0,0.0,4.2975591482,4.4908556292
1708026600,3143.6751232,2561.0575896,0.0,0.0,4.2587047244,4.3904679297
1708026900,3208.7883248,2757.2659453,0.0,0.0,4.3907411548,4.5865428707
1708027200,3402.6455174,2898.1013896,0.0,0.0,4.5703103207,4.8124173556
1708027500,3154.9585981,2589.0319975,0.0,0.0,4.3188118406,4.4833977175
1708027800,3196.7302656,2892.9393045,0.0,0.0,4.3326956364,4.6520193526
1708028100,3239.4301189,2657.3801257,0.0,0.0,4.3390421008,4.560189511
1708028400,3145.0632257,2549.1790262,0.0,0.0,4.2243790555,4.395961977
1708028700,3188.865074,2573.9473398,0.0,0.0,4.2391701534,4.3823750888
1708029000,3226.5768224,2606.2623532,0.0,0.0,4.2510203965,4.4642197108
1708029300,3139.9749805,2563.7706905,0.0,0.0,4.318205246,4.4950894511
1708029600,3137.5234846,2541.5441254,0.0,0.0,4.1588601265,4.4001770518
1708029900,3252.5270305,2622.3020989,0.0,0.0,4.3437886399,4.5428821659
1708030200,3149.2247546,2575.1476182,0.0,0.0,4.3296235313,4.4852202555
1708030500,3172.0642337,2569.0939714,0.0,0.0,4.2605264853,4.4680628589
1708030800,3233.8636419,2606.9424536,0.0,0.0,4.3354484439,4.4994214642
1708031100,3136.07318,2882.0847342,0.0,0.0,4.4121502822,4.624054478
1708031400,3184.116815,2632.5171042,0.0,0.0,4.2482584947,4.5140813124
1708031700,3228.9119606,2605.8285964,0.0,0.0,4.316866983,4.5063592309
1708032000,3118.3331384,2534.2528107,0.0,0.0,4.1700164109,4.3590125533
1708032300,3163.1946011,2561.5276252,0.0,0.0,4.1902794532,4.415252079
1708032600,3247.8211479,2961.8506312,0.0,0.0,4.4833096426,4.7493369593
1708032900,3163.9566318,2633.2270302,0.0,0.0,4.4138301283,4.5923345687
1708033200,3148.8665854,2540.9331479,0.0,0.0,4.1778861307,4.3930559908
1708033500,3236.7102545,2622.799512,0.0,0.0,4.339459187,4.5876744902
1708033800,3195.5107796,2897.7219305,0.0,0.0,4.3585701349,4.6523987109
1708034100,3169.3155915,2603.6033512,0.0,0.0,4.2544147326,4.4828593845
1708034400,3215.9827601,2594.6354286,0.0,0.0,4.2747963035,4.4594399698
1708034700,3144.9082655,2554.3080973,0.0,0.0,4.2665458156,4.4270352217
1708035000,3200.1903364,2584.7596928,0.0,0.0,4.2734943714,4.456909263
1708035300,3216.8377365,2598.9601243,0.0,0.0,4.3055174166,4.4859165311
1708035600,3141.6435879,2561.4136043,0.0,0.0,4.2983761441,4.4345814569
1708035900,3169.7667011,2565.1463989,0.0,0.0,4.2381311542,4.4407608564
1708036200,3206.4948759,2587.2558625,0.0,0.0,4.252105799,4.4426505794
1708036500,3145.3069822,2540.7744479,0.0,0.0,4.2420631007,4.4242640555
1708036800,3164.4505264,2559.3972253,0.0,0.0,4.2045219747,4.3856779029
1708037100,3224.1353636,2592.3712672,0.0,0.0,4.3122310485,4.49282423
1708037400,3138.8474095,2561.66157,0.0,0.0,4.3023712752,4.4727355141
1708037700,3147.3549485,2546.4731169,0.0,0.0,4.2092166823,4.398080337
1708038000,3268.962437,2643.4015058,0.0,0.0,4.3864826025,4.605801811
1708038300,3190.029073,2962.4436304,0.0,0.0,4.8731894841,5.0611778139
1708038600,3216.8878379,2656.8488487,0.0,0.0,4.3739707076,4.5779354362
1708038900,3186.299757,2563.1074562,0.0,0.0,4.2150466571,4.3634714862
1708039200,3196.7817742,2655.307484,0.0,0.0,4.6442607356,4.7398409973
1708039500,3157.2864389,2560.8535152,0.0,0.0,4.2472410499,4.4159518624
1708039800,3232.0030723,2606.3625122,0.0,0.0,4.2518984326,4.4163668985
1708040100,3160.075207,2611.139646,0.0,0.0,4.5471366646,4.6870855456
1708040400,3200.3872039,2595.5585074,0.0,0.0,4.3064994553,4.4916470822
1708040700,3227.3283397,2605.1026974,0.0,0.0,4.3063609336,4.5338789081
1708041000,3129.7029974,2563.5559969,0.0,0.0,4.3206998898,4.4813007015
1708041300,3192.4349429,2889.5295784,0.0,0.0,4.3691608857,4.6785129852
1708041600,3223.4050978,2645.9057771,0.0,0.0,4.3087061867,4.5075747646
1708041900,4135.7658521,2633.0851289,0.0,0.0,5.1046769043,4.7277492611
1708042200,3335.3828945,2607.9840711,0.0,0.0,4.3687587511,4.4997614849
1708042500,3214.9868111,2601.0194759,0.0,0.0,4.262508247,4.4578930441
1708042800,3152.0083441,2605.4064693,0.0,0.0,4.499238881,4.6352544583
1708043100,3176.7812135,2575.8098964,0.0,0.0,4.2684678894,4.4593005163
1708043400,3244.0284697,2616.658617,0.0,0.0,4.2815683997,4.4711343084
1708043700,3119.7402417,2548.4678913,0.0,0.0,4.2687892334,4.4382785442
1708044000,3160.9604381,2560.2175353,0.0,0.0,4.2023584216,4.3981411415
1708044300,3310.1929621,2985.4440329,0.0,0.0,4.5219470499,4.8298032384
1708044600,3132.9192,2616.5776277,0.0,0.0,4.3145133603,4.5201133149
1708044900,3200.3613857,2589.1793589,0.0,0.0,4.282744052,4.4779999653
1708045200,3239.6229073,2624.2570156,0.0,0.0,4.3149657302,4.5475684278
1708045500,3134.7765986,2571.7692999,0.0,0.0,4.3881867286,4.559304484
1708045800,3189.9178557,2891.6964598,0.0,0.0,4.3694657575,4.6580404777
1708046100,3229.0148547,2656.530447,0.0,0.0,4.2918789096,4.5203897955
1708046400,3211.610485,2723.295103,0.0,0.0,4.9550153516,4.959052464
1708046700,3171.7405245,2584.0151021,0.0,0.0,4.3247507427,4.4458731419
1708047000,3260.9089775,2695.7026396,0.0,0.0,4.6222768072,4.762337186
1708047300,3137.1456931,2577.1722278,0.0,0.0,4.3329834612,4.5080563187
1708047600,3186.1528659,2585.4678882,0.0,0.0,4.2272829827,4.4708510999
1708047900,3228.4992227,2605.9674495,0.0,0.0,4.3171129231,4.5249035023
1708048200,3144.8578875,2583.4472552,0.0,0.0,4.3591541917,4.5185651288
1708048500,3181.8744743,2733.5382866,0.0,0.0,4.3046282878,4.5485410136
1708048800,3300.5120589,2988.1053535,0.0,0.0,4.4875235579,4.7970868997
1708049100,3170.4060806,2943.6415336,0.0,0.0,4.4955958687,4.8215192887
1708049400,3202.9743871,2949.8801849,0.0,0.0,4.4065322607,4.7441857959
1708049700,3222.1611606,2642.4462195,0.0,0.0,4.2965237262,4.5098419652
1708050000,3172.1032024,2634.5706404,0.0,0.0,4.5839039855,4.7280474856
1708050300,3169.3437552,2579.1016214,0.0,0.0,4.2765319146,4.4952945527
1708050600,3230.5437843,2609.4479569,0.0,0.0,4.3316143464,4.5263146894
1708050900,3149.1924873,2590.7729786,0.0,0.0,4.4266030665,4.6081057271
1708051200,3188.1210083,2586.4267384,0.0,0.0,4.2465573819,4.4324030607
1708051500,3231.5981036,2611.3963301,0.0,0.0,4.3205473863,4.5159009646
1708051800,3126.4412026,2885.053668,0.0,0.0,4.3959639448,4.7206776295
1708052100,3162.3089222,2602.5847098,0.0,0.0,4.1891599678,4.4309775093
1708052400,3270.8700656,2643.9210554,0.0,0.0,4.3892083492,4.5686313823
1708052700,3142.9818152,2896.2512319,0.0,0.0,4.4785349759,4.7068059128
1708053000,3197.3864044,2646.2021823,0.0,0.0,4.2978209389,4.5269969152
1708053300,3191.940095,2571.0397963,0.0,0.0,4.2097804034,4.4034260524
1708053600,3192.6996949,2616.4127533,0.0,0.0,4.4105766401,4.5870968715
1708053900,3140.790078,2546.2154525,0.0,0.0,4.1455196169,4.3639085614
1708054200,3254.1278946,2940.5445929,0.0,0.0,4.4615156422,4.7323773455
1708054500,3183.8968043,2713.8712043,0.0,0.0,4.6894334416,4.8271914156
1708054800,3207.7004196,2605.3988125,0.0,0.0,4.323011711,4.5068641087
1708055100,3201.316705,2582.1963066,0.0,0.0,4.2621809692,4.4232574004
1708055400,3196.6326302,2699.3365981,0.0,0.0,4.912441622,4.9608423972
1708055700,3161.4752799,2565.0245824,0.0,0.0,4.2542144928,4.4184269138
1708056000,3255.5680127,2631.2129547,0.0,0.0,4.3572216901,4.5421512313
1708056300,3089.5535217,2538.2402042,0.0,0.0,4.2292124801,4.4200762382
1708056600,3168.1732325,2572.4582019,0.0,0.0,4.2145528504,4.4164005438
1708056900,3215.0479889,2592.8777293,0.0,0.0,4.2218850837,4.4052900841
1708057200,3179.1195713,2927.6327043,0.0,0.0,4.5024623013,4.8021173236
1708057500,3164.5397999,2608.8192996,0.0,0.0,4.1871461903,4.4366145999
1708057800,3250.2727005,2625.6279856,0.0,0.0,4.3035598511,4.4763940425
1708058100,3138.3344904,2584.3656366,0.0,0.0,4.4403085156,4.5396058936
1708058400,3161.1771127,2563.1335126,0.0,0.0,4.236006681,4.4248063173
1708058700,3294.8848567,2971.7790616,0.0,0.0,4.4929335363,4.8446334859
1708059000,3159.442467,2634.4416867,0.0,0.0,4.3431472467,4.539620822
1708059300,3165.5596124,2559.1913008,0.0,0.0,4.1916844196,4.4049049822
1708059600,3219.5701456,2605.875629,0.0,0.0,4.3090122081,4.510283525
1708059900,3145.3239604,2579.7094214,0.0,0.0,4.3566102138,4.4865709742
1708060200,3167.0681696,2567.0066791,0.0,0.0,4.2552122147,4.4255817218
1708060500,3222.4724581,2600.9018396,0.0,0.0,4.2593417009,4.4364180449
1708060800,3181.7363612,2618.2754951,0.0,0.0,4.453033111,4.6279145737
1708061100,3147.2591505,2547.1311459,0.0,0.0,4.162341992,4.3724533843
1708061400,3356.0444225,3338.4884145,0.0,0.0,4.6472298223,5.1269177043
1708061700,3255.6803395,2741.8724369,0.0,0.0,4.4381814572,4.6514585773
1708062000,3325.0709263,2693.0951928,0.0,0.0,4.4204143549,4.6697355107
1708062300,3495.1065322,4679.9534006,0.0,0.0,5.285652514,6.2067614636
1708062600,3301.4084904,2965.6747754,0.0,0.0,4.6422703585,4.9093684906
1708062900,3282.7397735,2655.0183821,0.0,0.0,4.3576666942,4.5647728424
1708063200,3360.2590747,2709.0122788,0.0,0.0,4.4877719369,4.6508294782
1708063500,3309.0723362,3031.6184503,0.0,0.0,4.7308927014,5.0522403978
1708063800,3298.9829773,2711.4104426,0.0,0.0,4.4278306449,4.625243994
1708064100,3398.6139375,3043.5634418,0.0,0.0,4.5644481366,4.9086190041
1708064400,3302.5075884,2745.6747078,0.0,0.0,4.5513308176,4.7649372625
1708064700,3290.2505633,2664.6485199,0.0,0.0,4.33402091,4.5692617463
1708065000,3339.9197381,2697.5063672,0.0,0.0,4.4188386073,4.6140359458
1708065300,3271.0225156,2671.5168393,0.0,0.0,4.4520240496,4.5883228634
1708065600,3286.2959194,2665.9175376,0.0,0.0,4.3713867536,4.6093940496
1708065900,3370.8044282,2721.9080127,0.0,0.0,4.4855124594,4.709191479
1708066200,3268.2304761,2694.4449873,0.0,0.0,4.6231830576,4.7413832108
1708066500,3281.3673445,2657.0263504,0.0,0.0,4.3813046946,4.5633908856
1708066800,3363.9026685,2714.6965885,0.0,0.0,4.479764107,4.7064115126
1708067100,3245.8524031,2657.9204302,0.0,0.0,4.4820208328,4.6469379186
1708067400,3343.3306421,3014.9802564,0.0,0.0,4.5800888507,4.8673923941
1708067700,3343.4618722,2733.4988332,0.0,0.0,4.3962530791,4.5980438547
1708068000,3285.8021506,2699.3422361,0.0,0.0,4.6078788212,4.7786689584
1708068300,3277.7394122,2656.6420684,0.0,0.0,4.358288539,4.5808964589
1708068600,3368.8280655,2718.5366983,0.0,0.0,4.4483253481,4.6769861242
1708068900,3247.3244844,2645.1375048,0.0,0.0,4.3886088285,4.6057492659
1708069200,3324.0888326,2689.8227628,0.0,0.0,4.4244128194,4.6454852355
1708069500,3337.7815788,2694.3340023,0.0,0.0,4.4128679127,4.6342806824
1708069800,3275.1282536,2685.7075556,0.0,0.0,4.5127331091,4.7164645094
1708070100,3351.1618045,3372.8361106,0.0,0.0,4.9097615456,5.1542920238
1708070400,3413.9991733,3168.566511,0.0,0.0,4.7305813927,5.1211701897
1708070700,3272.2218304,2731.9927382,0.0,0.0,4.5835465382,4.7849338761
1708071000,3266.4148595,2655.623966,0.0,0.0,4.3734628194,4.5796967742
1708071300,3326.8278186,2693.9207481,0.0,0.0,4.358123729,4.6141183167
1708071600,3294.2127786,2713.1191956,0.0,0.0,4.6342447061,4.7893610417
1708071900,3306.6083163,2666.172566,0.0,0.0,4.3813936805,4.5487685094
1708072200,3340.7277545,2694.1496413,0.0,0.0,4.4087478311,4.5837578441
1708072500,3272.2468876,2680.3311427,0.0,0.0,4.5265815227,4.692048235
1708072800,5647.5077988,5109.7350151,0.0,0.0,12.222075694,12.426062026
1708073100,3779.8922197,3436.557971,0.0,0.0,5.8476518253,6.2253392698
1708073400,19067.266989,18626.34509,0.0,0.0,59.174156902,59.424685905
1708073700,21836.04796,21511.906144,0.0,0.0,69.230719195,69.475521932
1708074000,13239.025457,12645.88827,0.0,0.0,39.104788478,39.312666404
1708074300,4534.8744749,5243.990179,0.0,0.0,9.4241570117,9.6799420278
1708074600,15052.779108,14637.385818,0.0,0.0,45.454690347,45.700724667
1708074900,30067.015571,29416.219433,0.0,0.0,98.04986456,98.176100729
1708075200,15163.151511,14544.575823,0.0,0.0,45.930671072,46.023387614
1708075500,4417.630853,3793.4759741,0.0,0.0,8.3239863152,8.5525646086
1708075800,3313.6087564,3005.8915071,0.0,0.0,4.5293580512,4.7954031483
1708076100,3311.5985571,2772.612027,0.0,0.0,4.610912139,4.7609972946
1708076400,3311.1927077,2690.9037569,0.0,0.0,4.4774669178,4.7040281007
1708076700,3260.5010567,2626.2952276,0.0,0.0,4.3291935922,4.519791866
1708077000,3345.2516066,2755.126789,0.0,0.0,4.6476129313,4.8456588098
1708077300,3269.9060322,2641.3587857,0.0,0.0,4.3295885433,4.5441707453
1708077600,3383.7171588,2721.9678987,0.0,0.0,4.4996559987,4.7253983999
1708077900,18063.741331,17518.634116,0.0,0.0,56.159665189,56.380077525
1708078200,5448.2968561,4822.5109598,0.0,0.0,11.823321308,12.037561181
1708078500,4808.3036332,4160.8285762,0.0,0.0,8.9713002222,9.1106415
1708078800,3617.7090159,3333.4568847,0.0,0.0,5.5479096016,5.8477210863
1708079100,3270.5976122,2994.4249399,0.0,0.0,4.4275256964,4.7357866882
1708079400,4916.6714109,4307.5982603,0.0,0.0,9.7497086606,9.9698231729
1708079700,3564.447187,2973.2588533,0.0,0.0,5.3591212656,5.5510015761
1708080000,3245.4971578,2621.3580213,0.0,0.0,4.3149979499,4.4752757481
1708080300,3336.3016092,2679.9943311,0.0,0.0,4.4115849743,4.6199707144
1708080600,3311.3965509,2716.8640839,0.0,0.0,4.5014243576,4.7333329623
1708080900,3373.5879383,4011.1695896,0.0,0.0,5.2069981892,5.6335426584
1708081200,3488.68818,4540.9173962,0.0,0.0,5.2521882694,6.1029636057
1708081500,3370.6602283,3003.9815037,0.0,0.0,4.8657959473,5.0627163165
1708081800,3263.9824971,2638.6028561,0.0,0.0,4.3501329432,4.5483098142
1708082100,3301.7325585,2658.7940389,0.0,0.0,4.3287756968,4.528319297
1708082400,3332.6273516,2726.7346014,0.0,0.0,4.5583510045,4.7141327793
1708082700,3226.378339,2602.6360146,0.0,0.0,4.2350943675,4.4345856024
1708083000,3347.4984277,2700.6077102,0.0,0.0,4.4205097949,4.6475619171
1708083300,3335.7871154,2784.051855,0.0,0.0,4.7702963885,4.9040370347
1708083600,3456.5076863,2913.9367299,0.0,0.0,4.6236739503,4.8258038935
1708083900,3338.1156853,2712.4122043,0.0,0.0,4.4577760422,4.6663762702
1708084200,3486.3934922,2964.4008308,0.0,0.0,4.7403763743,4.9492096082
1708084500,3284.1906827,2680.1110954,0.0,0.0,4.3698006313,4.5962473379
1708084800,3291.1070637,2652.7299494,0.0,0.0,4.3166509843,4.5366939479
1708085100,3491.888198,2769.6817011,0.0,0.0,4.6932683145,4.7798672001
1708085400,3371.6551054,2723.0341273,0.0,0.0,4.4630333527,4.6437710292
1708085700,3258.5597357,2608.2959956,0.0,0.0,4.2734666704,4.4517061227
1708086000,3350.517417,2744.8864226,0.0,0.0,4.6626192263,4.7791215483
1708086300,3445.9260723,2857.8536804,0.0,0.0,4.5849128736,4.7232183368
1708086600,3358.1621087,3325.7972494,0.0,0.0,4.6360819292,5.0499936217
1708086900,3302.9817136,2799.325791,0.0,0.0,4.5532909094,4.7377597327
1708087200,3359.9364695,3030.930913,0.0,0.0,4.5715321011,4.9085306242
1708087500,3283.9078834,2995.3128613,0.0,0.0,4.4440097183,4.8053827455
1708087800,6727.1097213,6195.6588277,0.0,0.0,16.447049336,16.721290777
1708088100,16005.747496,15371.45444,0.0,0.0,48.836670294,48.993347226
1708088400,9695.1989074,9137.8752662,0.0,0.0,26.364111367,26.568106627
1708088700,3898.2338511,3308.8133531,0.0,0.0,6.5623968384,6.7493448758
1708089000,3337.3996465,2706.0176328,0.0,0.0,4.4453963608,4.6465080389
1708089300,3252.706787,2618.2084997,0.0,0.0,4.2516006495,4.4954828562
1708089600,3339.5048926,2748.1962749,0.0,0.0,4.6528911356,4.7742719083
1708089900,3386.2375992,2853.8279955,0.0,0.0,4.5123703354,4.7186902725
1708090200,3404.5458955,2758.3773671,0.0,0.0,4.5013598366,4.7309142362
1708090500,3438.3766971,2922.9561909,0.0,0.0,4.7828576389,4.9969790517
1708090800,3348.3379194,2729.3078609,0.0,0.0,4.4742448368,4.6674741824
1708091100,3354.5837572,2995.5721767,0.0,0.0,4.5404084506,4.8222997178
1708091400,3299.1728987,2772.7069669,0.0,0.0,4.6401269567,4.8097977422
1708091700,8000.7792208,7574.8674697,0.0,0.0,20.30582817,20.48737076
1708092000,4033.8223253,3414.3876161,0.0,0.0,6.7864932561,6.9673825209
1708092300,3285.2227939,2994.4323201,0.0,0.0,4.5886119915,4.8765071536
1708092600,3322.9210264,2742.2843973,0.0,0.0,4.4379895335,4.6676874576
1708092900,3322.5376808,2675.9776705,0.0,0.0,4.3490092113,4.5437888611
1708093200,3290.2422504,2698.5760988,0.0,0.0,4.5054417142,4.7222374903
1708093500,3277.4473225,2656.1052503,0.0,0.0,4.3023517945,4.5719883579
1708093800,3335.4479562,2690.0922699,0.0,0.0,4.4016656837,4.6137320001
1708094100,3497.1590873,2950.5127345,0.0,0.0,4.9047974987,5.0992385792
